ID,date,month,year,outflow,inflow,storage
180,20,12,2005,1049.5,1082.3,3149000000
181,1,1,2006,1029,1083,3339000000
182,10,1,2006,1238.4,1069,3438000000
183,20,1,2006,1247.6,1055,3488000000
184,1,2,2006,1464.2,1095.4,3350000000
185,10,2,2006,1294.1,1186,3478000000
186,20,2,2006,1430,1128.8,3433000000
187,1,3,2006,1059.5,765.4,3409000000
188,10,3,2006,850.8,690.8,3443000000
189,20,3,2006,904.9,634,3379000000
190,1,4,2006,710.1,673.2,3458000000
191,10,4,2006,734.8,569.3,3399000000
192,20,4,2006,495.7,499.6,3409000000
193,1,5,2006,386,514.6,3518000000
194,10,5,2006,480.9,378.5,3384000000
195,20,5,2006,450,310.7,3208000000
196,1,6,2006,450,352,3041000000
197,10,6,2006,450,315.9,2810000000
198,20,6,2006,483.1,266.8,2552000000
199,1,7,2006,531.5,350.7,2238000000
200,10,7,2006,553.3,344.5,1978000000
201,20,7,2006,575.4,353.4,1690000000
202,1,8,2006,585,372.2,1421000000
203,10,8,2006,585,350.6,1175000000
204,20,8,2006,454.4,319.1,1009000000
205,1,9,2006,351.8,330.2,937000000
206,10,9,2006,350,437.7,985000000
207,20,9,2006,345,557.3,1202000000
208,1,10,2006,446.7,95.5,1286000000
209,10,10,2006,511.8,511.7,1393000000
210,20,10,2006,675.5,687.1,1383000000
211,1,11,2006,697.1,694,1360000000
212,10,11,2006,697,861.7,1516000000
213,20,11,2006,714.8,1042.5,1918000000
214,1,12,2006,819.1,1116,2322000000
215,10,12,2006,837.2,1106,2698000000
216,20,12,2006,776.4,1113.6,3129000000
217,1,1,2007,789.2,1150,3394000000
218,10,1,2007,872.5,1150,3488000000
219,20,1,2007,1016.5,1138.7,3414000000
220,1,2,2007,865.4,870.4,3488000000
221,10,2,2007,947.6,850,3433000000
222,20,2,2007,793.3,850,3414000000
223,1,3,2007,798.9,893.4,3536000000
224,10,3,2007,888.5,858.3,3508000000
225,20,3,2007,833.1,755.9,3453000000
226,1,4,2007,1077.5,910,3409000000
227,10,4,2007,615.8,600,3414000000
228,20,4,2007,328,480,3493000000
229,1,5,2007,272.5,390,3513000000
230,10,5,2007,341.9,390,3483000000
231,20,5,2007,388.8,420,3438000000
232,1,6,2007,417.5,400,3291000000
233,10,6,2007,450,400,3149000000
234,20,6,2007,486.8,450,2888000000
235,1,7,2007,528.3,380,2574000000
236,10,7,2007,557,420,2278000000
237,20,7,2007,604.2,440,2062000000
238,1,8,2007,646.5,384,1719000000
239,10,8,2007,598.3,360,1338000000
240,20,8,2007,551.7,384,1055000000
241,1,9,2007,452.7,385,906000000
242,10,9,2007,363.2,375,827000000
243,20,9,2007,297.9,380,853000000
244,1,10,2007,296.3,470.9,1034000000
245,10,10,2007,436.7,505.8,1091000000
246,20,10,2007,528.8,528.8,1183000000
247,1,11,2007,580,537.1,1190000000
248,10,11,2007,577.6,597.7,1334000000
249,20,11,2007,594.5,733.1,1535000000
250,1,12,2007,694.2,968.8,2018000000
251,10,12,2007,642.5,1060.5,2406000000
252,20,12,2007,636.4,1061.6,2996000000
253,1,1,2008,644.8,1085.8,3296000000
254,10,1,2008,943,1108.9,3563000000
255,20,1,2008,1366.7,1189.3,3513000000
256,1,2,2008,1343.2,1335.7,3523000000
257,10,2,2008,1386.9,1280,3418000000
258,20,2,2008,1151.6,1143.1,3670000000
259,1,3,2008,1264.6,1065,3488000000
260,10,3,2008,755.9,858.6,3516000000
261,20,3,2008,445.7,401.8,3478000000
262,1,4,2008,274.4,259.8,3473000000
263,10,4,2008,250,270.3,3543000000
