ID,date,month,year,outflow,inflow,storage
18433,19,6,2001,41.85229927,28.54338137,941836875.5
18434,20,6,2001,41.48418027,21.54912026,939847257.3
18435,21,6,2001,41.45586342,17.89624705,937464156.1
18436,22,6,2001,42.75843837,30.86536279,936076480.7
18437,23,6,2001,40.66299172,23.7578343,934097964
18438,24,6,2001,34.37665177,18.85901984,932319272.5
18439,25,6,2001,34.5748697,17.32991012,930346923.2
18440,26,6,2001,33.92358223,14.83802762,928377040.9
18441,27,6,2001,34.37665177,24.46575546,927197825.2
18442,28,6,2001,33.21566106,16.99010796,925430235.1
18443,29,6,2001,34.71645393,26.27803364,924253486.4
18444,30,6,2001,34.32001808,18.40595029,922492063.8
18445,1,7,2001,27.8920939,17.44317751,921122890.7
18446,2,7,2001,28.76991615,7.192479036,918780494.6
18447,3,7,2001,28.65664876,15.77248356,917221364.2
18448,4,7,2001,28.60001507,12.40277881,915471043
18449,5,7,2001,28.28852975,24.80555762,914693944.8
18450,6,7,2001,28.06199498,13.33723475,912947324
18451,7,7,2001,28.26021291,14.86634447,911396828.1
18452,8,7,2001,27.92041075,9.174658298,909462716.9
18453,9,7,2001,29.44952046,5.74831986,907146224.1
18454,10,7,2001,28.85486669,47.11923274,908496894.9
18455,11,7,2001,27.69387597,3.228120512,906181635.6
18456,12,7,2001,28.09031183,15.74416671,904834665.3
18457,13,7,2001,28.85486669,22.03050665,903872543.7
18458,14,7,2001,27.21248958,18.2926829,902911655.6
18459,15,7,2001,29.02476777,18.91565353,901759576.6
18460,16,7,2001,28.7415993,16.82020688,900226349.5
18461,17,7,2001,28.60001507,14.07347276,898503165
18462,18,7,2001,28.96813407,18.00951444,897166062.7
18463,19,7,2001,29.13803515,14.66812654,895447812.2
18464,20,7,2001,28.23189606,7.16416219,893162156.6
18465,21,7,2001,28.62833191,6.99426111,890882668.5
18466,22,7,2001,28.20357921,9.146341452,888796838.2
18467,23,7,2001,28.68496561,12.43109566,887093389.6
18468,24,7,2001,28.45843083,2.321981421,884448788.7
18469,25,7,2001,28.17526237,2.321981421,881811588.7
18470,26,7,2001,28.40179714,19.31208938,880871669.9
18471,27,7,2001,28.00536129,4.700596536,878430594.7
18472,28,7,2001,28.60001507,9.429509918,876368200.7
18473,29,7,2001,28.43011399,9.769312077,874310740.6
18474,30,7,2001,27.94872759,11.60990711,872442004.4
18475,31,7,2001,28.37348029,3.228120512,869833174.7
18476,1,8,2001,28.11862867,3.879407984,867414302.3
18477,2,8,2001,28.06199498,10.33564901,865557901
18478,3,8,2001,28.28852975,15.34773086,864075246.9
18479,4,8,2001,25.74001356,0.509703239,861484919.5
18480,5,8,2001,25.54179563,8.919806679,859637152.6
18481,6,8,2001,25.54179563,2.038812955,857241716.5
18482,7,8,2001,25.74001356,6.173072559,855217560.7
18483,8,8,2001,25.51347879,7.220795883,853380895.2
